experiment,pioreactor_unit,timestamp,message,source,level,task,timestamp_localtime,hours_since_experiment_created
Long Yeast Grow,pioreactor02,2025-09-19T02:26:33.414Z,PID output = -2.7440000000000087,app,DEBUG,temperature_automation,2025-09-19 04:26:33.414,3.1225
Long Yeast Grow,pioreactor02,2025-09-19T02:29:53.408Z,"features={'previous_heater_dc': 47.23, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [47.5625, 45.239583333333336, 43.541666666666664, 42.104166666666664, 40.854166666666664, 39.760416666666664, 38.802083333333336, 37.9375, 37.166666666666664, 36.479166666666664, 35.854166666666664, 35.28125, 34.760416666666664, 34.302083333333336, 33.875, 33.458333333333336, 33.072916666666664, 32.75, 32.4375, 32.125, 31.875]}",app,DEBUG,temperature_automation,2025-09-19 04:29:53.408,3.178055555556
Long Yeast Grow,pioreactor02,2025-09-19T02:29:53.417Z,PID output = -1.9040000000000041,app,DEBUG,temperature_automation,2025-09-19 04:29:53.417,3.178055555556
Long Yeast Grow,pioreactor02,2025-09-19T02:33:13.408Z,"features={'previous_heater_dc': 45.33, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [46.6875, 44.458333333333336, 42.802083333333336, 41.427083333333336, 40.229166666666664, 39.1875, 38.25, 37.427083333333336, 36.6875, 36.03125, 35.4375, 34.875, 34.375, 33.927083333333336, 33.5, 33.125, 32.78125, 32.447916666666664, 32.125, 31.875, 31.583333333333332]}",app,DEBUG,temperature_automation,2025-09-19 04:33:13.408,3.233611111111
Long Yeast Grow,pioreactor02,2025-09-19T02:33:13.418Z,PID output = -2.209999999999984,app,DEBUG,temperature_automation,2025-09-19 04:33:13.418,3.233611111111
Long Yeast Grow,pioreactor02,2025-09-19T02:36:33.406Z,"features={'previous_heater_dc': 43.12, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [45.6875, 43.552083333333336, 41.979166666666664, 40.677083333333336, 39.541666666666664, 38.552083333333336, 37.65625, 36.875, 36.145833333333336, 35.510416666666664, 34.9375, 34.4375, 33.9375, 33.520833333333336, 33.125, 32.75, 32.4375, 32.114583333333336, 31.8125, 31.5625, 31.3125]}",app,DEBUG,temperature_automation,2025-09-19 04:36:33.406,3.289166666667
Long Yeast Grow,pioreactor02,2025-09-19T02:36:33.416Z,PID output = 0.1439999999999797,app,DEBUG,temperature_automation,2025-09-19 04:36:33.416,3.289166666667
Long Yeast Grow,pioreactor02,2025-09-19T02:39:53.407Z,"features={'previous_heater_dc': 43.26, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [45.59375, 43.447916666666664, 41.875, 40.5625, 39.427083333333336, 38.427083333333336, 37.552083333333336, 36.75, 36.052083333333336, 35.385416666666664, 34.8125, 34.291666666666664, 33.8125, 33.375, 32.989583333333336, 32.625, 32.302083333333336, 31.947916666666668, 31.6875, 31.427083333333332, 31.177083333333332]}",app,DEBUG,temperature_automation,2025-09-19 04:39:53.407,3.344722222222
Long Yeast Grow,pioreactor02,2025-09-19T02:39:53.417Z,PID output = -0.30199999999998406,app,DEBUG,temperature_automation,2025-09-19 04:39:53.417,3.344722222222
Long Yeast Grow,pioreactor02,2025-09-19T02:43:13.406Z,"features={'previous_heater_dc': 42.96, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [45.375, 43.229166666666664, 41.6875, 40.364583333333336, 39.25, 38.25, 37.375, 36.583333333333336, 35.885416666666664, 35.25, 34.6875, 34.1875, 33.708333333333336, 33.3125, 32.875, 32.510416666666664, 32.1875, 31.875, 31.59375, 31.333333333333332, 31.083333333333332]}",app,DEBUG,temperature_automation,2025-09-19 04:43:13.406,3.400277777778
Long Yeast Grow,pioreactor02,2025-09-19T02:43:13.415Z,PID output = -2.4460000000000095,app,DEBUG,temperature_automation,2025-09-19 04:43:13.415,3.400277777778
Long Yeast Grow,pioreactor02,2025-09-19T02:46:33.409Z,"features={'previous_heater_dc': 40.51, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [44.375, 42.354166666666664, 40.864583333333336, 39.625, 38.5625, 37.614583333333336, 36.791666666666664, 36.0625, 35.385416666666664, 34.791666666666664, 34.25, 33.760416666666664, 33.3125, 32.895833333333336, 32.53125, 32.1875, 31.875, 31.5625, 31.3125, 31.0625, 30.8125]}",app,DEBUG,temperature_automation,2025-09-19 04:46:33.409,3.455833333333
Long Yeast Grow,pioreactor02,2025-09-19T02:46:33.418Z,PID output = -0.7280000000000086,app,DEBUG,temperature_automation,2025-09-19 04:46:33.418,3.455833333333
Long Yeast Grow,pioreactor02,2025-09-19T02:49:53.408Z,"features={'previous_heater_dc': 39.78, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [43.9375, 41.9375, 40.489583333333336, 39.270833333333336, 38.208333333333336, 37.3125, 36.489583333333336, 35.75, 35.114583333333336, 34.53125, 34.0, 33.510416666666664, 33.0625, 32.6875, 32.3125, 31.979166666666668, 31.6875, 31.375, 31.125, 30.875, 30.625]}",app,DEBUG,temperature_automation,2025-09-19 04:49:53.408,3.511388888889
Long Yeast Grow,pioreactor02,2025-09-19T02:49:53.417Z,PID output = -0.17400000000000315,app,DEBUG,temperature_automation,2025-09-19 04:49:53.417,3.511388888889
Long Yeast Grow,pioreactor02,2025-09-19T02:53:13.406Z,"features={'previous_heater_dc': 39.61, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [43.75, 41.770833333333336, 40.333333333333336, 39.125, 38.083333333333336, 37.166666666666664, 36.354166666666664, 35.625, 34.979166666666664, 34.395833333333336, 33.875, 33.385416666666664, 32.979166666666664, 32.5625, 32.1875, 31.875, 31.5625, 31.260416666666668, 31.0, 30.75, 30.541666666666668]}",app,DEBUG,temperature_automation,2025-09-19 04:53:13.406,3.566944444444
Long Yeast Grow,pioreactor02,2025-09-19T02:53:13.415Z,PID output = 0.5300000000000167,app,DEBUG,temperature_automation,2025-09-19 04:53:13.415,3.566944444444
Long Yeast Grow,pioreactor02,2025-09-19T02:56:33.408Z,"features={'previous_heater_dc': 40.14, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [43.822916666666664, 41.854166666666664, 40.385416666666664, 39.166666666666664, 38.125, 37.1875, 36.364583333333336, 35.625, 35.0, 34.395833333333336, 33.875, 33.375, 32.9375, 32.5625, 32.177083333333336, 31.833333333333332, 31.5, 31.229166666666668, 30.96875, 30.729166666666668, 30.5]}",app,DEBUG,temperature_automation,2025-09-19 04:56:33.408,3.6225
Long Yeast Grow,pioreactor02,2025-09-19T02:56:33.417Z,PID output = 0.6899999999999934,app,DEBUG,temperature_automation,2025-09-19 04:56:33.417,3.6225
Long Yeast Grow,pioreactor02,2025-09-19T02:59:53.409Z,"features={'previous_heater_dc': 40.83, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [44.0625, 42.03125, 40.552083333333336, 39.302083333333336, 38.239583333333336, 37.291666666666664, 36.458333333333336, 35.729166666666664, 35.0625, 34.447916666666664, 33.927083333333336, 33.4375, 33.0, 32.5625, 32.1875, 31.875, 31.552083333333332, 31.25, 31.0, 30.75, 30.5]}",app,DEBUG,temperature_automation,2025-09-19 04:59:53.409,3.678055555556
Long Yeast Grow,pioreactor02,2025-09-19T02:59:53.419Z,PID output = -0.07200000000001125,app,DEBUG,temperature_automation,2025-09-19 04:59:53.419,3.678055555556
Long Yeast Grow,pioreactor02,2025-09-19T03:03:13.408Z,"features={'previous_heater_dc': 40.76, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [44.010416666666664, 41.979166666666664, 40.510416666666664, 39.28125, 38.1875, 37.25, 36.416666666666664, 35.677083333333336, 35.0, 34.416666666666664, 33.875, 33.375, 32.9375, 32.53125, 32.125, 31.8125, 31.5, 31.1875, 30.9375, 30.6875, 30.4375]}",app,DEBUG,temperature_automation,2025-09-19 05:03:13.408,3.733611111111
Long Yeast Grow,pioreactor02,2025-09-19T03:03:13.417Z,PID output = 0.838000000000003,app,DEBUG,temperature_automation,2025-09-19 05:03:13.417,3.733611111111
Long Yeast Grow,pioreactor02,2025-09-19T03:06:33.405Z,"features={'previous_heater_dc': 41.6, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [44.25, 42.208333333333336, 40.708333333333336, 39.4375, 38.333333333333336, 37.385416666666664, 36.541666666666664, 35.770833333333336, 35.114583333333336, 34.5, 33.9375, 33.4375, 33.0, 32.5625, 32.1875, 31.875, 31.541666666666668, 31.25, 30.958333333333332, 30.708333333333332, 30.458333333333332]}",app,DEBUG,temperature_automation,2025-09-19 05:06:33.405,3.789166666667
Long Yeast Grow,pioreactor02,2025-09-19T03:06:33.413Z,PID output = 0.7180000000000148,app,DEBUG,temperature_automation,2025-09-19 05:06:33.413,3.789166666667
Long Yeast Grow,pioreactor02,2025-09-19T03:09:53.407Z,"features={'previous_heater_dc': 42.32, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [44.552083333333336, 42.447916666666664, 40.90625, 39.614583333333336, 38.520833333333336, 37.5625, 36.677083333333336, 35.916666666666664, 35.229166666666664, 34.59375, 34.052083333333336, 33.541666666666664, 33.072916666666664, 32.645833333333336, 32.25, 31.927083333333332, 31.5625, 31.270833333333332, 31.0, 30.739583333333332, 30.5]}",app,DEBUG,temperature_automation,2025-09-19 05:09:53.407,3.844722222222
Long Yeast Grow,pioreactor02,2025-09-19T03:09:53.417Z,PID output = -0.2780000000000058,app,DEBUG,temperature_automation,2025-09-19 05:09:53.417,3.844722222222
Long Yeast Grow,pioreactor02,2025-09-19T03:13:13.405Z,"features={'previous_heater_dc': 42.04, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [44.4375, 42.354166666666664, 40.822916666666664, 39.5625, 38.4375, 37.458333333333336, 36.604166666666664, 35.84375, 35.15625, 34.552083333333336, 34.0, 33.489583333333336, 33.010416666666664, 32.614583333333336, 32.1875, 31.875, 31.510416666666668, 31.25, 30.9375, 30.6875, 30.447916666666668]}",app,DEBUG,temperature_automation,2025-09-19 05:13:13.405,3.900277777778
Long Yeast Grow,pioreactor02,2025-09-19T03:13:13.414Z,PID output = -0.03400000000000744,app,DEBUG,temperature_automation,2025-09-19 05:13:13.414,3.900277777778
Long Yeast Grow,pioreactor02,2025-09-19T03:16:33.407Z,"features={'previous_heater_dc': 42.01, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [44.375, 42.291666666666664, 40.760416666666664, 39.489583333333336, 38.385416666666664, 37.40625, 36.552083333333336, 35.78125, 35.114583333333336, 34.5, 33.9375, 33.4375, 32.979166666666664, 32.5625, 32.15625, 31.8125, 31.5, 31.1875, 30.916666666666668, 30.635416666666668, 30.416666666666668]}",app,DEBUG,temperature_automation,2025-09-19 05:16:33.407,3.955833333333
Long Yeast Grow,pioreactor02,2025-09-19T03:16:33.416Z,PID output = 0.39199999999999163,app,DEBUG,temperature_automation,2025-09-19 05:16:33.416,3.955833333333
Long Yeast Grow,pioreactor02,2025-09-19T03:19:53.407Z,"features={'previous_heater_dc': 42.4, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [44.5, 42.395833333333336, 40.84375, 39.572916666666664, 38.458333333333336, 37.489583333333336, 36.625, 35.833333333333336, 35.135416666666664, 34.5625, 33.979166666666664, 33.479166666666664, 33.0, 32.572916666666664, 32.197916666666664, 31.84375, 31.5, 31.229166666666668, 30.9375, 30.6875, 30.4375]}",app,DEBUG,temperature_automation,2025-09-19 05:19:53.407,4.011388888889
Long Yeast Grow,pioreactor02,2025-09-19T03:19:53.417Z,PID output = 1.0720000000000027,app,DEBUG,temperature_automation,2025-09-19 05:19:53.417,4.011388888889
Long Yeast Grow,pioreactor02,2025-09-19T03:23:13.406Z,"features={'previous_heater_dc': 43.47, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [44.9375, 42.75, 41.177083333333336, 39.864583333333336, 38.729166666666664, 37.71875, 36.833333333333336, 36.052083333333336, 35.354166666666664, 34.708333333333336, 34.125, 33.625, 33.15625, 32.71875, 32.322916666666664, 31.96875, 31.625, 31.3125, 31.041666666666668, 30.770833333333332, 30.510416666666668]}",app,DEBUG,temperature_automation,2025-09-19 05:23:13.406,4.066944444444
Long Yeast Grow,pioreactor02,2025-09-19T03:23:13.415Z,PID output = -1.1360000000000048,app,DEBUG,temperature_automation,2025-09-19 05:23:13.415,4.066944444444
Long Yeast Grow,pioreactor02,2025-09-19T03:26:33.406Z,"features={'previous_heater_dc': 42.33, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [44.5, 42.40625, 40.864583333333336, 39.583333333333336, 38.479166666666664, 37.510416666666664, 36.645833333333336, 35.875, 35.177083333333336, 34.5625, 34.0, 33.5, 33.052083333333336, 32.625, 32.239583333333336, 31.875, 31.552083333333332, 31.25, 30.947916666666668, 30.708333333333332, 30.4375]}",app,DEBUG,temperature_automation,2025-09-19 05:26:33.406,4.1225
Long Yeast Grow,pioreactor02,2025-09-19T03:26:33.415Z,PID output = -0.07800000000000296,app,DEBUG,temperature_automation,2025-09-19 05:26:33.415,4.1225
Long Yeast Grow,pioreactor02,2025-09-19T03:29:53.425Z,"features={'previous_heater_dc': 42.25, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [44.447916666666664, 42.354166666666664, 40.822916666666664, 39.541666666666664, 38.4375, 37.458333333333336, 36.604166666666664, 35.833333333333336, 35.125, 34.520833333333336, 33.958333333333336, 33.447916666666664, 33.0, 32.572916666666664, 32.1875, 31.864583333333332, 31.510416666666668, 31.21875, 30.9375, 30.6875, 30.4375]}",app,DEBUG,temperature_automation,2025-09-19 05:29:53.425,4.178055555556
Long Yeast Grow,pioreactor02,2025-09-19T03:29:53.434Z,PID output = 1.794000000000008,app,DEBUG,temperature_automation,2025-09-19 05:29:53.434,4.178055555556
Long Yeast Grow,pioreactor02,2025-09-19T03:33:13.406Z,"features={'previous_heater_dc': 44.04, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [45.125, 42.958333333333336, 41.385416666666664, 40.052083333333336, 38.875, 37.885416666666664, 36.979166666666664, 36.1875, 35.46875, 34.833333333333336, 34.25, 33.739583333333336, 33.25, 32.8125, 32.4375, 32.0625, 31.6875, 31.395833333333332, 31.125, 30.875, 30.572916666666668]}",app,DEBUG,temperature_automation,2025-09-19 05:33:13.406,4.233611111111
Long Yeast Grow,pioreactor02,2025-09-19T03:33:13.415Z,PID output = -0.049999999999997824,app,DEBUG,temperature_automation,2025-09-19 05:33:13.415,4.233611111111
Long Yeast Grow,pioreactor02,2025-09-19T03:36:33.406Z,"features={'previous_heater_dc': 43.99, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [45.1875, 43.020833333333336, 41.427083333333336, 40.104166666666664, 38.947916666666664, 37.947916666666664, 37.03125, 36.239583333333336, 35.53125, 34.885416666666664, 34.3125, 33.791666666666664, 33.3125, 32.875, 32.458333333333336, 32.104166666666664, 31.75, 31.4375, 31.1875, 30.875, 30.635416666666668]}",app,DEBUG,temperature_automation,2025-09-19 05:36:33.406,4.289166666667
Long Yeast Grow,pioreactor02,2025-09-19T03:36:33.416Z,PID output = -0.2839999999999975,app,DEBUG,temperature_automation,2025-09-19 05:36:33.416,4.289166666667
Long Yeast Grow,pioreactor02,2025-09-19T03:39:53.406Z,"features={'previous_heater_dc': 43.71, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [45.125, 42.9375, 41.385416666666664, 40.041666666666664, 38.885416666666664, 37.875, 36.989583333333336, 36.1875, 35.5, 34.854166666666664, 34.260416666666664, 33.760416666666664, 33.270833333333336, 32.822916666666664, 32.4375, 32.0625, 31.739583333333332, 31.4375, 31.125, 30.875, 30.625]}",app,DEBUG,temperature_automation,2025-09-19 05:39:53.406,4.344722222222
Long Yeast Grow,pioreactor02,2025-09-19T03:39:53.415Z,PID output = 0.13000000000000186,app,DEBUG,temperature_automation,2025-09-19 05:39:53.415,4.344722222222
Long Yeast Grow,pioreactor02,2025-09-19T03:43:13.407Z,"features={'previous_heater_dc': 43.84, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [45.145833333333336, 42.96875, 41.395833333333336, 40.072916666666664, 38.895833333333336, 37.885416666666664, 37.0, 36.197916666666664, 35.5, 34.875, 34.28125, 33.75, 33.28125, 32.864583333333336, 32.447916666666664, 32.0625, 31.75, 31.4375, 31.125, 30.875, 30.625]}",app,DEBUG,temperature_automation,2025-09-19 05:43:13.407,4.400277777778
Long Yeast Grow,pioreactor02,2025-09-19T03:43:13.415Z,PID output = -0.5179999999999971,app,DEBUG,temperature_automation,2025-09-19 05:43:13.415,4.400277777778
Long Yeast Grow,pioreactor02,2025-09-19T03:46:33.405Z,"features={'previous_heater_dc': 43.32, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [44.9375, 42.802083333333336, 41.229166666666664, 39.916666666666664, 38.760416666666664, 37.770833333333336, 36.885416666666664, 36.104166666666664, 35.385416666666664, 34.760416666666664, 34.1875, 33.6875, 33.197916666666664, 32.78125, 32.375, 32.010416666666664, 31.677083333333332, 31.375, 31.083333333333332, 30.8125, 30.5625]}",app,DEBUG,temperature_automation,2025-09-19 05:46:33.405,4.455833333333
Long Yeast Grow,pioreactor02,2025-09-19T03:46:33.415Z,PID output = 0.25600000000000733,app,DEBUG,temperature_automation,2025-09-19 05:46:33.415,4.455833333333
Long Yeast Grow,pioreactor02,2025-09-19T03:49:53.406Z,"features={'previous_heater_dc': 43.58, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [45.0, 42.875, 41.291666666666664, 39.979166666666664, 38.8125, 37.8125, 36.927083333333336, 36.125, 35.4375, 34.802083333333336, 34.208333333333336, 33.6875, 33.239583333333336, 32.802083333333336, 32.375, 32.020833333333336, 31.6875, 31.375, 31.125, 30.822916666666668, 30.5625]}",app,DEBUG,temperature_automation,2025-09-19 05:49:53.406,4.511388888889
Long Yeast Grow,pioreactor02,2025-09-19T03:49:53.415Z,PID output = 0.8899999999999856,app,DEBUG,temperature_automation,2025-09-19 05:49:53.415,4.511388888889
Long Yeast Grow,pioreactor02,2025-09-19T03:53:13.408Z,"features={'previous_heater_dc': 44.47, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [45.375, 43.15625, 41.572916666666664, 40.197916666666664, 39.03125, 38.010416666666664, 37.083333333333336, 36.291666666666664, 35.572916666666664, 34.9375, 34.375, 33.8125, 33.333333333333336, 32.916666666666664, 32.5, 32.125, 31.8125, 31.5, 31.1875, 30.9375, 30.677083333333332]}",app,DEBUG,temperature_automation,2025-09-19 05:53:13.408,4.566944444444
Long Yeast Grow,pioreactor02,2025-09-19T03:53:13.417Z,PID output = -0.5979999999999954,app,DEBUG,temperature_automation,2025-09-19 05:53:13.417,4.566944444444
Long Yeast Grow,pioreactor02,2025-09-19T03:56:33.407Z,"features={'previous_heater_dc': 43.87, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [45.166666666666664, 42.96875, 41.40625, 40.0625, 38.90625, 37.885416666666664, 37.0, 36.197916666666664, 35.479166666666664, 34.822916666666664, 34.25, 33.75, 33.25, 32.8125, 32.4375, 32.052083333333336, 31.697916666666668, 31.395833333333332, 31.125, 30.864583333333332, 30.583333333333332]}",app,DEBUG,temperature_automation,2025-09-19 05:56:33.407,4.6225
Long Yeast Grow,pioreactor02,2025-09-19T03:56:33.417Z,PID output = 0.7919999999999958,app,DEBUG,temperature_automation,2025-09-19 05:56:33.417,4.6225
Long Yeast Grow,pioreactor02,2025-09-19T03:59:53.406Z,"features={'previous_heater_dc': 44.66, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [45.4375, 43.229166666666664, 41.614583333333336, 40.260416666666664, 39.104166666666664, 38.0625, 37.135416666666664, 36.333333333333336, 35.614583333333336, 34.979166666666664, 34.375, 33.875, 33.375, 32.9375, 32.5, 32.145833333333336, 31.8125, 31.5, 31.1875, 30.927083333333332, 30.65625]}",app,DEBUG,temperature_automation,2025-09-19 05:59:53.406,4.678055555556
